TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,BalanceChange,Day_of_Week,TransactionHour,AverageTransactionAmount,Cluster,DistanceToCentroid,DBSCAN_Cluster,Cluster_Description,AnomalyScore,IsAnomaly,AnomalyLabel,Fraud_Risk_Score
TX000098,AC00011,25.36,2023-07-17 17:08:24,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,2024-11-04 08:11:05,175.68,Monday,17,348.3228571428572,1,0.578924116311445,0,Normal,0.14063290153764385,1,Normal,20.2
TX000099,AC00453,147.62,2023-09-01 17:26:02,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,2024-11-04 08:07:22,1968.1800000000003,Friday,17,263.41111111111115,2,0.8010501017294623,0,Normal,0.19475078982123212,1,Normal,3.77
TX000100,AC00178,115.02,2023-09-11 16:19:04,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66,2024-11-04 08:08:38,7528.639999999999,Monday,16,175.822,2,0.33101527862911057,0,Normal,0.17420817032879216,1,Normal,10.0
TX000101,AC00265,383.37,2023-01-24 17:23:56,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,2024-11-04 08:11:07,8518.56,Tuesday,17,439.2888888888889,1,0.9163683040590934,0,Normal,0.13770555003496526,1,Normal,21.09
TX000102,AC00018,98.54,2023-08-11 16:18:46,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,2024-11-04 08:10:02,9481.970000000001,Friday,16,552.89,2,0.4460438140763974,0,Normal,0.15842951348888457,1,Normal,14.8
TX000103,AC00075,83.24,2023-10-16 18:35:11,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,2024-11-04 08:10:52,1264.55,Monday,18,218.37400000000002,2,0.5137081411574711,0,Normal,0.18315556623626594,1,Normal,7.29
TX000104,AC00464,196.16,2023-02-24 16:29:23,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,2024-11-04 08:08:32,9222.7,Friday,16,337.77125,2,0.5983112746875449,0,Normal,0.17818550589612275,1,Normal,8.8
TX000105,AC00170,129.94,2023-01-02 16:36:02,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,7954.92,2024-11-04 08:06:35,7824.9800000000005,Monday,16,247.32571428571433,2,0.7103547689024676,0,Normal,0.13753214989745677,1,Normal,21.14
TX000106,AC00235,306.9,2023-11-30 16:31:03,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,2024-11-04 08:10:48,9111.18,Thursday,16,193.32857142857145,1,0.4714479570204212,0,Normal,0.16161707182333035,1,Normal,13.83
TX000107,AC00013,114.98,2023-11-01 16:52:01,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,2024-11-04 08:09:24,6029.700000000001,Wednesday,16,203.91,1,0.30604897053775637,0,Normal,0.1944952746605325,1,Normal,3.84
TX000108,AC00397,756.59,2023-03-06 16:47:02,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,2024-11-04 08:11:40,-335.94000000000005,Monday,16,264.8457142857143,0,1.417927039866263,0,Normal,0.06063986897961238,1,Normal,44.49
TX000109,AC00423,503.76,2023-11-27 18:32:49,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,2024-11-04 08:09:22,-55.94,Monday,18,506.3566666666666,1,1.1769064143362353,0,Normal,0.11973605529958814,1,Normal,26.55
TX000110,AC00154,143.03,2023-07-31 16:37:46,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,2024-11-04 08:10:42,7838.42,Monday,16,173.886,2,0.6109394764404026,0,Normal,0.1892904761520655,1,Normal,5.42
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,2024-11-04 08:07:35,784.6800000000001,Wednesday,16,660.4975,0,0.9837764071998835,0,Normal,0.07077661985619743,1,Normal,41.42
TX000112,AC00318,245.54,2023-03-21 16:29:31,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,2024-11-04 08:10:26,739.52,Tuesday,16,402.93600000000004,2,0.20522335775322734,0,Normal,0.17267814256240543,1,Normal,10.47
TX000113,AC00396,254.37,2023-04-20 18:26:50,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,2024-11-04 08:06:56,9103.630000000001,Thursday,18,410.8375,2,0.28291261257094913,0,Normal,0.16606237363381138,1,Normal,12.48
TX000114,AC00121,213.76,2023-03-01 17:52:14,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,2024-11-04 08:09:36,3742.4799999999996,Wednesday,17,147.365,2,1.3474155566865553,0,Normal,0.09561726293937844,1,Normal,33.87
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,2024-11-04 08:06:30,152.3,Friday,16,531.6175000000001,1,0.6994928889994803,0,Normal,0.1720271086933105,1,Normal,10.67
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,2024-11-04 08:09:53,12142.77,Friday,16,111.38000000000001,1,0.8477101545290519,0,Normal,0.1018793763828944,1,Normal,31.97
TX000117,AC00282,300.08,2023-10-09 17:02:43,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,2024-11-04 08:12:18,13846.83,Monday,17,297.63,1,0.48494305268974053,0,Normal,0.08661404967223463,1,Normal,36.61
TX000118,AC00498,56.98,2024-01-01 16:34:10,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,2024-11-04 08:07:42,5745.349999999999,Monday,16,381.3775,1,0.8940147423347903,3,Suspicious Group 3,0.058962780147379434,1,Normal,45.0
TX000119,AC00085,407.65,2023-07-07 16:11:38,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,2024-11-04 08:06:30,7938.99,Friday,16,282.61833333333334,1,0.7534488043383981,0,Normal,0.1747595551024786,1,Normal,9.84
TX000120,AC00092,115.83,2023-05-22 17:09:52,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,2024-11-04 08:10:02,6365.21,Monday,17,289.7,2,0.40392380107797804,0,Normal,0.17961911732376135,1,Normal,8.36
TX000121,AC00295,53.57,2023-08-16 16:17:12,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,2024-11-04 08:08:43,1597.76,Wednesday,16,249.90166666666667,1,0.8877778086771206,0,Normal,0.19149317505305058,1,Normal,4.75
TX000122,AC00358,63.34,2023-11-17 16:02:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,2024-11-04 08:10:13,11238.28,Friday,16,450.05375,2,0.5580232447261565,0,Normal,0.13030150664678963,1,Normal,23.34
TX000123,AC00311,317.87,2023-05-22 17:29:35,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,2024-11-04 08:11:32,-172.37,Monday,17,291.2816666666667,1,0.5492192269393901,0,Normal,0.14999190897491727,1,Normal,17.36
TX000124,AC00066,331.65,2023-08-25 17:26:07,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,2024-11-04 08:11:00,3840.9199999999996,Friday,17,215.76749999999998,1,0.4984364094782077,0,Normal,0.18874045044226023,1,Normal,5.59
TX000125,AC00340,5.04,2023-11-27 16:38:34,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,2024-11-04 08:10:48,5553.32,Monday,16,256.57666666666665,1,0.7402645246533226,0,Normal,0.14482203365172291,1,Normal,18.93
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,11366.070000000002,Friday,17,441.66875,2,0.8481275842637427,0,Normal,0.07798171318659941,1,Normal,39.23
TX000127,AC00208,598.81,2023-09-04 16:48:35,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,2024-11-04 08:10:13,816.71,Monday,16,617.7099999999999,0,0.9697646223894735,0,Normal,0.1568729310757061,1,Normal,15.27
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,2024-11-04 08:09:58,262.3600000000001,Wednesday,17,294.71,0,0.507859654034946,0,Normal,0.12127116692181833,1,Normal,26.08
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,2024-11-04 08:07:42,265.53000000000003,Thursday,16,100.47285714285715,1,0.7703238582478673,0,Normal,0.15351628235229092,1,Normal,16.29
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,2024-11-04 08:09:24,4504.91,Tuesday,16,335.65200000000004,0,0.8555241921309383,0,Normal,0.07128133748023646,1,Normal,41.26
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,2024-11-04 08:07:25,6185.08,Monday,17,387.865,1,0.5720993491251657,0,Normal,0.19639907143693236,1,Normal,3.26
TX000132,AC00384,302.45,2023-09-25 17:13:36,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,2024-11-04 08:11:55,5436.0599999999995,Monday,17,366.03285714285715,1,0.5583448243182642,0,Normal,0.18366838841124472,1,Normal,7.13
TX000133,AC00203,208.04,2023-11-20 17:10:02,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,2024-11-04 08:08:45,9136.939999999999,Monday,17,456.87999999999994,2,1.218052607789598,0,Normal,0.10017305260412157,1,Normal,32.49
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2024-11-04 08:10:53,1123.74,Friday,17,381.3775,2,1.147299817317637,0,Normal,0.09070400583290594,1,Normal,35.36
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,2024-11-04 08:09:32,11454.02,Monday,16,173.015,1,0.6656195407123511,0,Normal,0.13018807982651365,1,Normal,23.37
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,2024-11-04 08:11:59,14385.01,Monday,16,328.1222222222222,1,0.9951924447409329,0,Normal,0.05787889185351214,1,Normal,45.33
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,1262.6100000000001,Tuesday,17,441.66875,1,1.017109250069376,0,Normal,0.16019535150131298,1,Normal,14.26
TX000138,AC00272,336.39,2023-01-16 16:53:38,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:57,664.07,Monday,16,292.73,1,0.8757701487374993,0,Normal,0.11695714114981343,1,Normal,27.39
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2024-11-04 08:08:25,5812.62,Wednesday,16,427.675,0,0.6160415536140874,0,Normal,0.09189345678833005,1,Normal,35.0
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,2024-11-04 08:08:47,29.410000000000025,Friday,16,591.6,1,0.7582747105646604,0,Normal,0.16516375862661398,1,Normal,12.75
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2024-11-04 08:09:43,5436.76,Monday,18,122.57124999999999,2,1.054536949607709,0,Normal,0.10727079910771631,1,Normal,30.33
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,987.9299999999998,Monday,16,317.3228571428572,0,1.5621404042708156,0,Normal,0.03417198657771048,1,Normal,52.53
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,114.80000000000001,Monday,17,307.955,2,1.5213898982504184,0,Normal,0.05022757903351327,1,Normal,47.66
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,1300.33,Tuesday,16,320.06,1,0.746085260235416,0,Normal,0.128126868059649,1,Normal,24.0
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,6190.9800000000005,Monday,16,264.8457142857143,2,0.42097813739293105,0,Normal,0.1807974583076396,1,Normal,8.0
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,1613.3000000000002,Thursday,17,257.0142857142857,1,0.598389734628682,0,Normal,0.1897508362098203,1,Normal,5.28
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,1068.83,Wednesday,17,591.6,0,2.6405574735027675,0,Normal,-0.01690394285260266,-1,Potential Fraud,68.04
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,-93.02000000000004,Thursday,18,491.47499999999997,0,1.1073329103741527,2,Suspicious Group 2,-0.0860681339116588,-1,Potential Fraud,89.05
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,9698.16,Friday,16,178.84666666666666,2,1.0085924128348278,0,Normal,0.16749765659745297,1,Normal,12.04
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,4180.41,Monday,17,235.88888888888889,1,0.4309124352361661,0,Normal,0.20358996490628772,1,Normal,1.08
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,6383.370000000001,Monday,18,322.255,1,0.7620631000161473,0,Normal,0.19279798625740857,1,Normal,4.36
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,3121.1299999999997,Monday,16,145.5211111111111,2,1.5753239876452714,0,Normal,0.07168981994422141,1,Normal,41.14
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,328.26,Monday,16,498.2416666666666,2,0.46929962451675444,0,Normal,0.1783679839995364,1,Normal,8.74
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,12408.63,Friday,16,186.5911111111111,2,1.5090650352217074,0,Normal,0.024716689671458125,1,Normal,55.4
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,8686.14,Wednesday,16,204.7188888888889,2,1.0254013848307175,0,Normal,0.10279422934770721,1,Normal,31.69
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,9092.58,Monday,17,175.17,2,0.45414272613017304,0,Normal,0.16770655271680962,1,Normal,11.98
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,1245.46,Thursday,16,221.37333333333333,1,0.3334116525908954,0,Normal,0.19151131247600806,1,Normal,4.75
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,12971.740000000002,Monday,16,438.81857142857143,0,0.20516916845962613,0,Normal,0.0693275327235473,1,Normal,41.86
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,576.1,Tuesday,17,217.7555555555556,1,0.9329572822029977,0,Normal,0.16948740409727708,1,Normal,11.44
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,8642.0,Wednesday,16,157.848,1,0.7059134781221408,0,Normal,0.17925348286350495,1,Normal,8.47
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,10238.390000000001,Monday,17,196.11166666666668,2,0.2463560080591965,0,Normal,0.14678066200185313,1,Normal,18.33
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,5000.17,Monday,16,328.57599999999996,2,1.4410274736233486,0,Normal,0.09302504604777295,1,Normal,34.66
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,1107.93,Friday,18,310.0018181818182,1,0.4903695693229206,0,Normal,0.17361742575275046,1,Normal,10.18
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,6846.62,Monday,17,229.94000000000003,1,0.9030346872223097,0,Normal,0.19384148142944468,1,Normal,4.04
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,1357.49,Friday,18,138.75500000000002,2,0.7738460221521583,0,Normal,0.19641104454819047,1,Normal,3.26
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,-119.14999999999999,Tuesday,18,444.20124999999996,2,0.3498205726814853,0,Normal,0.1317564302493665,1,Normal,22.9
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,5543.45,Tuesday,16,435.1857142857143,2,1.1700583112854592,0,Normal,0.1264724202518519,1,Normal,24.5
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,1816.23,Tuesday,17,294.95125,2,1.1273914741724222,3,Suspicious Group 3,0.036334103578495536,1,Normal,51.88
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,3752.75,Monday,17,310.1766666666667,1,0.6050056167825026,0,Normal,0.18028393967722867,1,Normal,8.16
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,1304.13,Tuesday,17,333.0442857142857,1,0.6654948733613459,0,Normal,0.19806452241956107,1,Normal,2.76
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,6047.67,Monday,16,375.6566666666667,0,1.4089473981093903,0,Normal,0.08510314882831382,1,Normal,37.07
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,5397.32,Friday,18,461.99,1,0.4656154579958809,0,Normal,0.1977851465910287,1,Normal,2.84
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,5166.110000000001,Monday,17,165.2057142857143,1,0.36096973538728033,0,Normal,0.18303422127352853,1,Normal,7.32
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,642.17,Monday,16,131.48142857142858,1,0.5202937700016383,0,Normal,0.17314562695552482,1,Normal,10.33
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,1636.69,Wednesday,16,344.03,1,0.7049682432723557,0,Normal,0.13825856762195537,1,Normal,20.92
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,714.51,Friday,16,239.0188888888889,1,0.8693037792237372,0,Normal,0.11038236329782009,1,Normal,29.39
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,1067.1299999999999,Friday,18,391.90916666666664,0,1.8700361233220804,0,Normal,0.01219429549346518,1,Normal,59.21
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,-22.200000000000045,Monday,16,597.675,0,0.7047058439004444,0,Normal,0.12452903351169559,1,Normal,25.09
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,945.71,Monday,16,431.008,1,0.355770499932501,0,Normal,0.17165178601039655,1,Normal,10.78
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,760.7199999999999,Tuesday,16,395.5242857142857,1,0.5680113769830013,0,Normal,0.16113593688300903,1,Normal,13.97
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,13724.05,Wednesday,17,321.68,0,0.2894910602358115,0,Normal,0.023094086629272592,1,Normal,55.9
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,11592.759999999998,Wednesday,16,369.68333333333334,1,0.9272174053690478,0,Normal,0.12339574444892876,1,Normal,25.44
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,7585.17,Monday,16,266.02727272727276,1,0.5945503715675966,0,Normal,0.19914089081729264,1,Normal,2.43
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,2063.2799999999997,Friday,16,292.72,2,0.345055882281975,0,Normal,0.16391889599897203,1,Normal,13.13
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,7126.830000000001,Tuesday,16,201.69,2,1.5891230070204305,0,Normal,0.07957583518364686,1,Normal,38.74
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,2811.18,Monday,16,229.35999999999999,1,0.927253267312707,0,Normal,0.1822422622862203,1,Normal,7.56
